,url,content,headline,authors,published_date,type
0,https://www.bbc.com/news/articles/c743jle3vkno,"['detain', 'briton', 'craig', 'lindsay', 'foreman', 'charg', 'iran', 'espionag', 'countri', 'judiciari', 'news', 'agenc', 'said', 'mr', 'mr', 'foreman', 'arrest', 'citi', 'kerman', 'januari', 'news', 'detent', 'unspecifi', 'secur', 'charg', 'emerg', 'last', 'week', 'judiciari', 'spokesman', 'asghar', 'jahangir', 'said', 'coupl', 'age', 'enter', 'iran', 'gui', 'tourist', 'gather', 'inform', 'multipl', 'provinc', 'countri', 'coupl', 'motorbik', 'trip', 'around', 'world', 'plan', 'stay', 'iran', 'five', 'day', 'charg', 'espionag', 'spi', 'iranian', 'author', 'mr', 'mr', 'foreman', 'head', 'australia', 'journey', 'across', 'globe', 'cross', 'iran', 'armenia', 'decemb', 'plan', 'pakistan', 'januari', 'seri', 'social', 'media', 'post', 'detain', 'coupl', 'move', 'east', 'sussex', 'start', 'new', 'life', 'spain', 'describ', 'joy', 'iran', 'lindsay', 'foreman', 'life', 'coach', 'doctor', 'psycholog', 'said', 'amaz', 'time', 'husband', 'craig', 'carpent', 'spoke', 'love', 'peopl', 'love', 'countri', 'announc', 'charg', 'mr', 'jahangir', 'said', 'coupl', 'surveil', 'provinci', 'intellig', 'agenc', 'subsequ', 'arrest', 'part', 'coordin', 'intellig', 'oper', 'ad', 'individu', 'cooper', 'front', 'organi', 'link', 'intellig', 'servic', 'hostil', 'western', 'countri', 'pretenc', 'research', 'investig', 'activ', 'chief', 'justic', 'kerman', 'provinc', 'hojatoleslam', 'walmuslimeen', 'hamidi', 'said', 'accord', 'intellig', 'secur', 'agenc', 'monitor', 'connect', 'individu', 'sever', 'institut', 'affili', 'intellig', 'servic', 'confirm', 'investig', 'ongo', 'alison', 'smith', 'former', 'neighbour', 'coupl', 'describ', 'normal', 'famili', 'peopl', 'ms', 'smith', 'told', 'bbc', 'bit', 'surpri', 'coupl', 'deci', 'travel', 'iran', 'said', 'probabl', 'thought', 'go', 'go', 'adventur', 'load', 'adventur', 'past', 'ms', 'smith', 'said', 'went', 'place', 'said', 'describ', 'pair', 'sporti', 'adventur', 'coupl', 'appear', 'episod', 'channel', 'new', 'life', 'sun', 'showca', 'live', 'expat', 'southern', 'spanish', 'region', 'andalucia', 'spokesperson', 'foreign', 'offic', 'said', 'deepli', 'concern', 'report', 'two', 'british', 'nation', 'charg', 'espionag', 'iran', 'ad', 'offici', 'continu', 'rai', 'case', 'directli', 'iranian', 'author', 'foreign', 'offic', 'provid', 'detain', 'consular', 'assist', 'support', 'famili', 'member', 'spokesperson', 'said', 'foreign', 'offic', 'offici', 'advic', 'travel', 'iran', 'say', 'british', 'britishiranian', 'dual', 'nation', 'signif', 'risk', 'arrest', 'question', 'detent', 'british', 'passport', 'connect', 'uk', 'reason', 'enough', 'iranian', 'author', 'detain', 'add', 'recent', 'year', 'iran', 'arrest', 'dozen', 'iranian', 'dual', 'nation', 'foreign', 'perman', 'resid', 'mostli', 'spi', 'nation', 'secur', 'charg', 'least', 'link', 'uk', 'human', 'right', 'group', 'say', 'often', 'held', 'leverag', 'relea', 'iran', 'receiv', 'someth', 'return', 'richard', 'ratcliff', 'whose', 'wife', 'nazanin', 'zaghariratcliff', 'detain', 'iran', 'six', 'year', 'said', 'foreign', 'offic', 'travel', 'advic', 'would', 'clearer', 'reflect', 'risk', 'hostagetak', 'countri']",Detained Britons charged with espionage in Iran,Jessica Rawnsley,2025-02-18 17:08:17 UTC,1
1,https://www.bbc.com/news/articles/c87d9z4g5ywo,"['peopl', 'mostli', 'women', 'kill', 'illeg', 'gold', 'mine', 'collap', 'mali', 'saturday', 'collap', 'took', 'place', 'near', 'kéniéba', 'mali', 'western', 'goldrich', 'kay', 'region', 'victim', 'climb', 'openpit', 'area', 'left', 'industri', 'miner', 'look', 'scrap', 'gold', 'earth', 'around', 'cave', 'gold', 'miner', 'union', 'leader', 'told', 'reuter', 'mali', 'second', 'deadli', 'mine', 'accid', 'three', 'week', 'least', 'peopl', 'kill', 'mine', 'tunnel', 'flood', 'late', 'januari', 'conflict', 'report', 'number', 'peopl', 'die', 'saturday', 'accid', 'local', 'polic', 'sourc', 'told', 'afp', 'news', 'agenc', 'peopl', 'kill', 'collap', 'head', 'industri', 'union', 'told', 'reuter', 'victim', 'victim', 'fell', 'water', 'among', 'woman', 'babi', 'back', 'local', 'polic', 'sourc', 'told', 'afp', 'rescu', 'worker', 'abl', 'retriev', 'bodi', 'local', 'sourc', 'told', 'bbc', 'mali', 'one', 'biggest', 'gold', 'produc', 'world', 'accid', 'common', 'countri', 'much', 'mine', 'activ', 'unregul', 'miner', 'use', 'unsaf', 'method', 'dig', 'gold', 'year', 'ago', 'least', 'peopl', 'kill', 'tunnel', 'collap', 'mine', 'also', 'common', 'illeg', 'miner', 'mostli', 'women', 'tri', 'recov', 'gold', 'abandon', 'site', 'due', 'poverti', 'spokesperson', 'countri', 'mine', 'ministri', 'confirm', 'reuter', 'accid', 'taken', 'place', 'town', 'kéniéba', 'dabia', 'declin', 'give', 'detail', 'ministri', 'team', 'draw', 'report', 'scene', 'reuter', 'report', 'collap', 'saturday', 'occur', 'abandon', 'site', 'formerli', 'oper', 'chine', 'compani', 'accord', 'afp', 'beij', 'heavili', 'invest', 'develop', 'mali', 'mine', 'industri', 'approv', 'govern', 'sinc', 'mali', 'rich', 'natur', 'resourc', 'includ', 'gold', 'iron', 'ore', 'mangan', 'lithium', 'uranium', 'attract', 'destin', 'chine', 'investor', 'invest', 'improv', 'mali', 'infrastructur', 'especi', 'transport', 'sector', 'govern', 'accumul', 'signif', 'debt', 'oblig', 'china', 'rai', 'concern', 'abil', 'repay', 'loan', 'chine', 'mine', 'activ', 'also', 'critici', 'contribut', 'environ', 'pollut', 'countri', 'mali', 'current', 'engag', 'disput', 'revenu', 'share', 'one', 'largest', 'mine', 'compani', 'countri', 'canadian', 'firm', 'barrick', 'last', 'month', 'malian', 'govern', 'seiz', 'gold', 'bar', 'worth', '£m', 'barrick', 'issu', 'arrest', 'warrant', 'ceo', 'mark', 'bristow', 'mr', 'bristow', 'said', 'doubt', 'conflict', 'would', 'resolv', 'interview', 'bloomberg', 'week', 'go', 'bbcafricacom', 'news', 'african', 'contin', 'follow', 'us', 'twitter', 'bbcafrica', 'facebook', 'bbc', 'africa', 'instagram', 'bbcafrica']",Dozens killed in Mali illegal gold mine collapse,Ian Aikman & Thomas Naadi,2025-02-16 15:50:35 UTC,1
2,https://www.bbc.com/news/articles/ce30n52e6p1o,"['white', 'hou', 'plan', 'determin', 'news', 'outlet', 'access', 'presid', 'donald', 'trump', 'take', 'control', 'associ', 'journalist', 'centuri', 'chang', 'announc', 'press', 'secretari', 'karolin', 'leavitt', 'tuesday', 'mean', 'white', 'hou', 'determin', 'outlet', 'particip', 'pool', 'cover', 'presidenti', 'event', 'share', 'materi', 'media', 'outlet', 'rotat', 'pool', 'report', 'previou', 'determin', 'white', 'hou', 'correspond', 'associ', 'whca', 'said', 'deci', 'tear', 'independ', 'free', 'press', 'surpri', 'announc', 'come', 'associ', 'press', 'fight', 'restor', 'access', 'presidenti', 'event', 'block', 'white', 'hou', 'press', 'team', 'administr', 'determin', 'get', 'enjoy', 'privileg', 'limit', 'access', 'space', 'air', 'forc', 'one', 'oval', 'offic', 'leavitt', 'said', 'news', 'brief', 'tuesday', 'said', 'chang', 'would', 'allow', 'new', 'media', 'outlet', 'includ', 'stream', 'servic', 'podcast', 'share', 'awesom', 'respon', 'legaci', 'media', 'outlet', 'year', 'still', 'particip', 'pool', 'new', 'voic', 'go', 'welcom', 'well', 'said', 'decid', 'outlet', 'make', 'limit', 'press', 'pool', 'daytoday', 'basi', 'white', 'hou', 'restor', 'power', 'back', 'american', 'peopl', 'leavitt', 'ad', 'found', 'whca', 'histor', 'handl', 'logist', 'around', 'daytoday', 'coverag', 'presid', 'notabl', 'pool', 'report', 'includ', 'camera', 'crew', 'one', 'five', 'major', 'us', 'network', 'radio', 'correspond', 'rotat', 'group', 'print', 'outlet', 'whca', 'long', 'claim', 'pool', 'benefici', 'presid', 'abl', 'quickli', 'dissemin', 'news', 'well', 'wider', 'media', 'receiv', 'pool', 'report', 'photograph', 'video', 'audio', 'pool', 'report', 'onduti', 'everi', 'day', 'includ', 'weekend', 'holiday', 'white', 'hou', 'presid', 'travel', 'bbc', 'news', 'among', 'outlet', 'particip', 'radio', 'pool', 'whca', 'express', 'concern', 'move', 'benefit', 'white', 'hou', 'give', 'access', 'news', 'outlet', 'see', 'sympathet', 'friendli', 'move', 'give', 'power', 'back', 'peopl', 'give', 'power', 'white', 'hou', 'fox', 'news', 'report', 'jacqui', 'heinrich', 'whca', 'board', 'member', 'wrote', 'x', 'statement', 'whca', 'said', 'deci', 'suggest', 'govern', 'choo', 'journalist', 'cover', 'presid', 'whca', 'said', 'given', 'notic', 'white', 'hou', 'deci', 'tuesday', 'news', 'brief', 'leavitt', 'meanwhil', 'said', 'whca', 'would', 'longer', 'monopoli', 'control', 'pool', 'presid', 'trump', 'ask', 'announc', 'oval', 'offic', 'later', 'tuesday', 'go', 'call', 'shot', 'said', 'chang', 'earlier', 'week', 'us', 'judg', 'declin', 'request', 'associ', 'press', 'immedi', 'restor', 'access', 'presidenti', 'event', 'trump', 'administr', 'block', 'agenc', 'disput', 'term', 'gulf', 'america', 'news', 'agenc', 'refu', 'chang', 'style', 'gulf', 'mexico', 'gulf', 'america', 'presid', 'trump', 'renam', 'execut', 'order', 'ap', 'argu', 'ban', 'retaliatori', 'infr', 'first', 'amend', 'right', 'freedom', 'speech', 'press', 'ban', 'meant', 'ap', 'hundr', 'news', 'outlet', 'reli', 'unabl', 'access', 'press', 'event', 'alongsid', 'rest', 'pool', 'white', 'hou', 'well', 'air', 'forc', 'one', 'hear', 'schedul', 'march']",White House takes control of press pool that covers Trump,Bernd Debusmann Jr,2025-02-26 00:04:08 UTC,1
3,https://www.bbc.com/news/articles/c626p6pz7xlo,"['famili', 'british', 'coupl', 'custodi', 'iran', 'say', 'unit', 'determin', 'secur', 'safe', 'return', 'craig', 'lindsay', 'foreman', 'arrest', 'januari', 'news', 'detent', 'emerg', 'thursday', 'staterun', 'iranian', 'media', 'report', 'held', 'unspecifi', 'secur', 'charg', 'coupl', 'age', 'motorbik', 'trip', 'across', 'world', 'plan', 'iran', 'five', 'day', 'statement', 'issu', 'foreign', 'offic', 'famili', 'behalf', 'said', 'unexpect', 'turn', 'event', 'cau', 'signif', 'concern', 'entir', 'famili', 'deepli', 'focu', 'ensur', 'safeti', 'wellb', 'tri', 'time', 'famili', 'call', 'distress', 'situat', 'ad', 'activ', 'engag', 'british', 'govern', 'relev', 'author', 'work', 'dilig', 'navig', 'complex', 'matter', 'said', 'emot', 'burden', 'situat', 'weigh', 'heavili', 'us', 'outpour', 'support', 'friend', 'famili', 'commun', 'provid', 'us', 'strength', 'encourag', 'face', 'ordeal', 'mr', 'mr', 'foreman', 'head', 'australia', 'journey', 'across', 'globe', 'cross', 'iran', 'armenia', 'decemb', 'plan', 'pakistan', 'januari', 'stay', 'citi', 'tabriz', 'tehran', 'isfahan', 'accompani', 'tour', 'guid', 'travel', 'kerman', 'eastcentr', 'iran', 'never', 'check', 'hotel', 'seri', 'social', 'media', 'post', 'detain', 'coupl', 'describ', 'joy', 'iran', 'lindsay', 'foreman', 'life', 'coach', 'doctor', 'psycholog', 'said', 'amaz', 'time', 'husband', 'craig', 'carpent', 'spoke', 'love', 'peopl', 'love', 'countri', 'mr', 'foreman', 'post', 'pictur', 'januari', 'meet', 'cleric', 'town', 'isfahan', 'write', 'instagram', 'said', 'travel', 'continu', 'teach', 'human', 'core', 'share', 'kind', 'humil', 'respect', 'one', 'anoth', 'facebook', 'day', 'wrote', 'despit', 'differ', 'cultur', 'languag', 'tradit', 'weve', 'seen', 'someth', 'beauti', 'univ', 'kind', 'humour', 'hospit', 'share', 'love', 'good', 'food', 'iranian', 'author', 'said', 'coupl', 'accu', 'pair', 'move', 'east', 'sussex', 'start', 'new', 'life', 'andalucia', 'spain', 'appear', 'episod', 'channel', 'new', 'life', 'sun', 'showca', 'live', 'expat', 'mr', 'foreman', 'report', 'carri', 'research', 'project', 'journey', 'australia', 'ask', 'peopl', 'mean', 'human', 'constitut', 'good', 'life', 'due', 'present', 'find', 'confer', 'posit', 'psycholog', 'brisban', 'juli', 'post', 'instagram', 'acknowledg', 'travel', 'iran', 'foreign', 'offic', 'advic', 'pakistan', 'riski', 'slightli', 'scari', 'ye', 'awar', 'risk', 'wrote', 'also', 'know', 'reward', 'meet', 'incr', 'peopl', 'hear', 'stori', 'see', 'breathtak', 'landscap', 'region', 'could', 'far', 'outweigh', 'fear', 'ad', 'vast', 'desert', 'iran', 'tower', 'peak', 'pakistan', 'hope', 'share', 'beauti', 'hospit', 'human', 'often', 'go', 'unnot', 'foreign', 'offic', 'say', 'contact', 'local', 'author', 'iran', 'provid', 'coupl', 'consular', 'assist', 'photograph', 'coupl', 'face', 'blur', 'meet', 'british', 'ambassador', 'hugo', 'shorter', 'public', 'prosecutor', 'offic', 'kerman', 'publish', 'wednesday', 'foreign', 'offic', 'current', 'advi', 'british', 'nation', 'avoid', 'travel', 'iran', 'british', 'britishiranian', 'dual', 'nation', 'signif', 'risk', 'arrest', 'question', 'detent', 'advic', 'say', 'british', 'passport', 'connect', 'uk', 'reason', 'enough', 'iranian', 'author', 'detain', 'past', 'year', 'dozen', 'foreign', 'dual', 'nation', 'arrest', 'iran', 'vagu', 'securityrel', 'charg', 'human', 'right', 'group', 'say', 'often', 'use', 'iranian', 'author', 'polit', 'leverag']",British couple held in Iran named as family urge safe return,Author not found,2025-02-15 15:58:51 UTC,1
4,https://www.bbc.com/news/articles/czednek3r2jo,"['author', 'southern', 'indian', 'state', 'telangana', 'race', 'time', 'save', 'eight', 'construct', 'worker', 'trap', 'insid', 'tunnel', 'hour', 'around', 'worker', 'work', 'insid', 'km', 'milelong', 'tunnel', 'locat', 'nagarkurnool', 'district', 'part', 'roof', 'cave', 'earli', 'saturday', 'morn', 'offici', 'say', 'manag', 'come', 'safe', 'effort', 'reach', 'remain', 'eight', 'men', 'face', 'repeat', 'setback', 'due', 'loo', 'soil', 'mud', 'slush', 'insid', 'tunnel', 'also', 'unabl', 'establish', 'contact', 'trap', 'men', 'provid', 'oxygen', 'essenti', 'suppli', 'jupal', 'krishna', 'rao', 'state', 'minist', 'overs', 'rescu', 'effort', 'told', 'pti', 'news', 'agenc', 'chanc', 'surviv', 'remot', 'monday', 'expert', 'team', 'rathol', 'miner', 'peopl', 'train', 'narrow', 'tunnel', 'navig', 'arriv', 'clear', 'debri', 'get', 'worker', 'team', 'sucess', 'rescu', 'construct', 'worker', 'trap', 'tunnel', 'landslid', 'himalayan', 'state', 'uttarakhand', 'approxim', 'km', 'excav', 'complet', 'far', 'roughli', 'km', 'remain', 'offici', 'said', 'tuesday', 'rescuer', 'use', 'train', 'get', 'point', 'need', 'climb', 'conveyor', 'belt', 'remov', 'debri', 'report', 'say', 'also', 'continu', 'pump', 'water', 'ensur', 'oxygen', 'suppli', 'within', 'tunnel', 'rough', 'terrain', 'region', 'slow', 'rescu', 'effort', 'continu', 'famili', 'trap', 'worker', 'daili', 'wage', 'worker', 'anxiou', 'wait', 'news', 'love', 'one', 'hope', 'time', 'son', 'come', 'back', 'safe', 'never', 'send', 'away', 'earn', 'said', 'rampratap', 'sahu', 'resid', 'jharkhand', 'state', 'express', 'anger', 'author', 'let', 'famili', 'member', 'come', 'harm', 'way', 'send', 'men', 'work', 'knew', 'risk', 'involv', 'project', 'ask', 'jaspreet', 'kaur', 'whose', 'brother', 'among', 'trap', 'portion', 'underconstruct', 'srisailam', 'left', 'bank', 'canal', 'slbc', 'collap', 'around', 'km', 'open', 'local', 'time', 'gmt', 'saturday', 'accid', 'took', 'place', 'slab', 'concret', 'cover', 'seepag', 'roof', 'slip', 'fell', 'least', 'dozen', 'worker', 'injur', 'chao', 'tunnel', 'part', 'longestrun', 'irrig', 'project', 'telangana', 'govern', 'locat', 'hilli', 'forest', 'area', 'pass', 'nagarjuna', 'sagarsrisailam', 'tiger', 'reserv', 'largest', 'india', 'offici', 'said', 'construct', 'work', 'resum', 'four', 'day', 'accid', 'gap', 'almost', 'three', 'year', 'variou', 'relief', 'team', 'includ', 'personnel', 'nation', 'disast', 'respon', 'forc', 'firefight', 'soldier', 'indian', 'armi', 'spot', 'offici', 'told', 'bbc', 'telugu', 'team', 'firefight', 'first', 'go', 'insid', 'sunday', 'cover', 'km', 'train', 'km', 'conveyor', 'belt', 'remain', 'distanc', 'foot', 'offici', 'want', 'stay', 'anonym', 'said', 'hit', 'roadblock', 'tall', 'mound', 'mud', 'soft', 'soil', 'bore', 'machin', 'use', 'worker', 'lay', 'upsid', 'block', 'passag', 'beyond', 'rescuer', 'said', 'forc', 'return', 'point', 'necessari', 'tool', 'machin', 'clear', 'slush', 'shout', 'scream', 'whistl', 'point', 'torch', 'hope', 'respon', 'didnt', 'hear', 'anyth', 'rel', 'trap', 'men', 'desper', 'hope', 'miracl', 'left', 'home', 'wife', 'held', 'wept', 'said', 'come', 'back', 'empti', 'hand', 'bring', 'back', 'son', 'said', 'rampratap', 'sahu', 'father', 'one', 'worker', 'sit', 'pray', 'god', 'return', 'son', 'want', 'noth', 'el']",Race against time to save eight Indian workers trapped inside tunnel,Balla Satish,2025-02-25 08:41:30 UTC,1
5,https://www.bbc.com/news/articles/c8x4v4jpp1no,"['overnight', 'ferri', 'isl', 'man', 'lancashir', 'delay', 'two', 'hour', 'due', 'low', 'tide', 'isl', 'man', 'steam', 'packet', 'compani', 'said', 'manxman', 'berth', 'dougla', 'harbour', 'delay', 'gmt', 'due', 'insuffici', 'water', 'depth', 'schedul', 'vessel', 'face', 'signif', 'disrupt', 'recent', 'day', 'due', 'low', 'spring', 'tide', 'coupl', 'silt', 'harbour', 'flagship', 'ferri', 'morn', 'journey', 'heysham', 'delay', 'governmentown', 'ferri', 'firm', 'previou', 'cancel', 'usual', 'afternoon', 'even', 'servic', 'two', 'port', 'due', 'tidal', 'condit', 'follow', 'temporari', 'ground', 'vessel', 'arriv', 'dougla', 'saturday', 'even', 'firm', 'said', 'due', 'lower', 'predict', 'water', 'level', 'cau', 'high', 'atmosph', 'pressur', 'read', 'stori', 'isl', 'man', 'bbc', 'watch', 'bbc', 'north', 'west', 'tonight', 'bbc', 'iplay', 'follow', 'bbc', 'isl', 'man', 'facebook', 'x']",Further ferry delays due to port tidal conditions,Author not found,2025-03-04 10:44:19 UTC,1
6,https://www.bbc.com/news/videos/cvgw91rvn8xo,"['articl', 'text', 'found']",Watch: Zelensky quizzed about minerals deal and peace plan,Author not found,2025-03-03 08:15:15 UTC,1
7,https://www.bbc.com/news/articles/cd646zq53yyo,"['teenag', 'bellatrix', 'european', 'champion', 'might', 'look', 'like', 'tradit', 'profess', 'wrestler', 'ft', 'tall', 'weigh', 'stone', 'nearli', 'kg', 'maddi', 'connor', 'fight', 'name', 'annabel', 'compet', 'world', 'associ', 'wrestl', 'sinc', 'start', 'age', 'seven', 'norwich', 'yearold', 'titl', 'decemb', 'also', 'first', 'competitor', 'hold', 'british', 'academi', 'titl', 'time', 'wrestler', 'stereotyp', 'tall', 'muscular', 'build', 'stereotyp', 'chang', 'height', 'advantag', 'said', 'felt', 'surreal', 'win', 'belt', 'show', 'hard', 'work', 'put', 'last', 'year', 'career', 'age', 'one', 'biggest', 'challeng', 'face', 'hard', 'branch', 'done', 'realli', 'well', 'get', 'accord', 'british', 'wrestl', 'associ', 'peopl', 'wrestl', 'britain', 'wrestl', 'sequenc', 'fight', 'use', 'entertain', 'crowd', 'tell', 'stori', 'said', 'annabel', 'excit', 'see', 'perform', 'style', 'sport', 'big', 'preconcept', 'wrestl', 'perform', 'get', 'hurt', 'annabel', 'said', 'brui', 'show', 'case', 'wrestl', 'thoughtout', 'sport', 'train', 'compet', 'safe', 'said', 'constantli', 'put', 'bodi', 'line', 'form', 'entertain', 'annabel', 'first', 'young', 'woman', 'norwich', 'make', 'wave', 'wrestl', 'scene', 'saraya', 'jade', 'bevi', 'becam', 'famou', 'usa', 'wwe', 'wrestler', 'paig', 'yearold', 'wrestl', 'famili', 'norwich', 'subject', 'movi', 'fight', 'famili', 'portray', 'actress', 'florenc', 'pugh', 'norwich', 'good', 'wrestl', 'seem', 'lot', 'peopl', 'love', 'watch', 'sport', 'annabel', 'ad', 'annabel', 'passion', 'sport', 'entertain', 'start', 'nearli', 'year', 'ago', 'began', 'watch', 'wwe', 'famili', 'watch', 'live', 'perform', 'great', 'yarmouth', 'made', 'fall', 'love', 'wrestl', 'said', 'fall', 'crowd', 'make', 'noi', 'ensur', 'get', 'back', 'good', 'guy', 'bad', 'guy', 'almost', 'like', 'pantomim', 'charact', 'annabel', 'live', 'dead', 'doll', 'base', 'love', 'horror', 'movi', 'wrestl', 'heel', 'charact', 'portray', 'villain', 'face', 'hero', 'ring', 'crowd', 'normal', 'cheer', 'charact', 'use', 'heel', 'grew', 'annabel', 'becam', 'face', 'said', 'ad', 'charact', 'meant', 'much', 'sinc', 'age', 'seven', 'help', 'confid', 'grow', 'annabel', 'outgo', 'abl', 'front', 'audienc', 'feel', 'confid', 'wherea', 'keep', 'said', 'go', 'mindset', 'im', 'maddi', 'annabel', 'abl', 'go', 'nice', 'abl', 'switch', 'someth', 'make', 'feel', 'comfort', 'annabel', 'dream', 'perform', 'largest', 'wrestl', 'promot', 'world', 'wwe', 'despit', 'state', 'long', 'way', 'go', 'get', 'ad', 'cant', 'wait', 'show', 'peopl', 'fellow', 'wrestler', 'mollz', 'work', 'annabel', 'sinc', 'start', 'career', 'believ', 'could', 'make', 'way', 'come', 'wrestl', 'annabel', 'absolut', 'dream', 'everi', 'time', 'agil', 'abl', 'one', 'favourit', 'peopl', 'wrestl', 'mollz', 'said', 'follow', 'norfolk', 'news', 'bbc', 'sound', 'facebook', 'instagram', 'x']",'The wrestling stereotype is changing – I'm the proof',Zoe Dennis,2025-03-06 05:50:14 UTC,1
8,https://www.bbc.com/news/articles/cp9yxjv8m4ko,"['indian', 'polic', 'regist', 'case', 'lead', 'businessman', 'shyam', 'bhartia', 'three', 'alleg', 'crimin', 'intimid', 'rape', 'aspir', 'bollywood', 'actress', 'bhartia', 'founder', 'chairman', 'jubil', 'bhartia', 'group', 'subsidiari', 'jubil', 'foodwork', 'largest', 'franchis', 'domino', 'pizza', 'outsid', 'us', 'woman', 'cant', 'name', 'indian', 'law', 'accu', 'bhartia', 'intox', 'brutal', 'rape', 'singapor', 'bhartia', 'deni', 'alleg', 'baseless', 'fal', 'disparag', 'file', 'bombay', 'stock', 'exchang', 'tuesday', 'compani', 'said', 'bhartia', 'would', 'fulli', 'cooper', 'investig', 'jubili', 'foodwork', 'respond', 'separ', 'bbc', 'request', 'comment', 'woman', 'said', 'first', 'complain', 'polic', 'novemb', 'case', 'regist', 'februari', 'order', 'bombay', 'high', 'court', 'heard', 'petit', 'petit', 'polic', 'complaint', 'seen', 'bbc', 'alleg', 'woman', 'first', 'met', 'bhartia', 'five', 'star', 'hotel', 'mumbai', 'coaccu', 'allegedli', 'promi', 'introduc', 'peopl', 'could', 'help', 'career', 'entertain', 'industri', 'alleg', 'bhartia', 'agr', 'invest', 'film', 'project', 'ask', 'come', 'singapor', 'give', 'credit', 'card', 'detail', 'book', 'flight', 'ticket', 'petit', 'woman', 'also', 'alleg', 'coaccu', 'made', 'video', 'rape', 'singapor', 'alleg', 'repeatedli', 'sexual', 'assault', 'bhartia', 'thereaft', 'year', 'compani', 'file', 'stock', 'exchang', 'jubili', 'foodwork', 'said', 'court', 'made', 'clear', 'gone', 'merit', 'complaint', 'rubbish', 'alleg', 'bhartia', 'say', 'made', 'clear', 'mala', 'fide', 'intent']",Rape case filed against Domino's Pizza franchise owner in India,Meryl Sebastian,2025-02-26 11:18:46 UTC,1
